satellite_time,uid,lat,lon,alt,accu
1455840125000,9053,37.8492,-122.26100000000001,38.0,34.0
1455840126000,9053,37.8492,-122.26100000000001,38.0,27.0
1455840127000,9053,37.8492,-122.26100000000001,38.0,22.0
1455840128000,9053,37.8492,-122.26100000000001,38.0,17.0
1455840129000,9053,37.8492,-122.26100000000001,38.0,16.0
1455840130000,9053,37.8492,-122.26100000000001,38.0,14.0
1455840131000,9053,37.8492,-122.26100000000001,38.0,12.0
1455840132000,9053,37.8492,-122.26100000000001,38.0,11.0
1455840133000,9053,37.8492,-122.26100000000001,38.0,10.0
1455840134000,9053,37.8492,-122.26100000000001,38.0,9.0
1455840135000,9053,37.8492,-122.26100000000001,38.0,9.0
1455840136000,9053,37.8492,-122.26100000000001,38.0,7.0
1455840137000,9053,37.8492,-122.26100000000001,38.0,7.0
1455840138000,9053,37.8492,-122.26100000000001,38.0,6.0
1455840138000,9053,37.8479,-122.25399999999999,0.0,1006.0
1455840139000,9053,37.8492,-122.26100000000001,38.0,5.0
1455840140000,9053,37.8492,-122.26100000000001,38.0,5.0
1455840141000,9053,37.8492,-122.26100000000001,38.0,5.0
1455840158000,9053,37.8479,-122.25399999999999,0.0,1006.0
1455840463000,9053,37.8492,-122.26100000000001,38.0,23.0
1455840464000,9053,37.8492,-122.26100000000001,37.0,18.0
1455840465000,9053,37.8492,-122.26100000000001,37.0,14.0
1455840466000,9053,37.8492,-122.26100000000001,37.0,12.0
1455840467000,9053,37.8492,-122.26100000000001,36.0,11.0
1455840468000,9053,37.8492,-122.26100000000001,36.0,10.0
1455840469000,9053,37.8492,-122.26100000000001,36.0,9.0
1455840470000,9053,37.8492,-122.26100000000001,36.0,8.0
1455840471000,9053,37.8492,-122.26100000000001,36.0,8.0
1455840472000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840473000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840474000,9053,37.8492,-122.26100000000001,36.0,6.0
1455840475000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840476000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840477000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840478000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840479000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840480000,9053,37.8492,-122.26100000000001,36.0,8.0
1455840481000,9053,37.8492,-122.26100000000001,36.0,8.0
1455840482000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840483000,9053,37.8492,-122.26100000000001,36.0,7.0
1455840484000,9053,37.8492,-122.26100000000001,36.0,6.0
1455840484000,9053,37.8479,-122.25399999999999,0.0,1006.0
1455840485000,9053,37.8492,-122.26100000000001,36.0,6.0
1455840770000,9053,37.8479,-122.25399999999999,0.0,1006.0
1455841094000,9053,37.8491,-122.26100000000001,12.0,24.0
1455841095000,9053,37.8491,-122.26100000000001,8.0,19.0
1455841096000,9053,37.8491,-122.26100000000001,22.0,16.0
1455841097000,9053,37.8491,-122.26100000000001,29.0,15.0
1455841098000,9053,37.8491,-122.26100000000001,23.0,13.0
1455841099000,9053,37.8491,-122.26100000000001,23.0,11.0
1455841100000,9053,37.8491,-122.26100000000001,22.0,9.0
1455841101000,9053,37.8491,-122.26100000000001,21.0,9.0
1455841102000,9053,37.8491,-122.26100000000001,20.0,8.0
1455841103000,9053,37.8491,-122.26100000000001,19.0,8.0
1455841104000,9053,37.8491,-122.26100000000001,19.0,9.0
1455841105000,9053,37.8491,-122.26100000000001,17.0,10.0
1455841106000,9053,37.8491,-122.26100000000001,18.0,11.0
1455841107000,9053,37.8491,-122.26100000000001,18.0,12.0
1455841108000,9053,37.8491,-122.26100000000001,20.0,14.0
1455841109000,9053,37.8491,-122.26100000000001,19.0,16.0
1455841110000,9053,37.8491,-122.26100000000001,20.0,18.0
1455841111000,9053,37.8491,-122.26100000000001,21.0,20.0
1455841112000,9053,37.8491,-122.26100000000001,21.0,22.0
1455841112000,9053,37.8492,-122.26100000000001,0.0,19.914
1455841113000,9053,37.8491,-122.26100000000001,22.0,25.0
1455841114000,9053,37.8491,-122.26100000000001,21.0,28.0
1455841115000,9053,37.8491,-122.26100000000001,21.0,30.0
1455841116000,9053,37.8491,-122.26100000000001,21.0,33.0
1455841143000,9053,37.8492,-122.26100000000001,0.0,20.454
1455841289000,9053,37.8492,-122.26100000000001,0.0,19.73
1455841543000,9053,37.8493,-122.26100000000001,122.0,46.0
1455841543000,9053,37.8493,-122.26100000000001,122.0,46.0
1455841543000,9053,37.8493,-122.26100000000001,122.0,46.0
1455841543000,9053,37.8493,-122.26100000000001,122.0,46.0
1455841543000,9053,37.8493,-122.26100000000001,122.0,46.0
1455841543000,9053,37.8493,-122.26100000000001,122.0,46.0
1455841543000,9053,37.8493,-122.26100000000001,122.0,46.0
1455841543000,9053,37.8493,-122.26100000000001,122.0,46.0
1455841544000,9053,37.8493,-122.26100000000001,65.0,41.0
1455841544000,9053,37.8493,-122.26100000000001,65.0,41.0
1455841544000,9053,37.8493,-122.26100000000001,65.0,41.0
1455841544000,9053,37.8493,-122.26100000000001,65.0,41.0
1455841544000,9053,37.8493,-122.26100000000001,65.0,41.0
1455841544000,9053,37.8493,-122.26100000000001,65.0,41.0
1455841544000,9053,37.8493,-122.26100000000001,65.0,41.0
1455841544000,9053,37.8493,-122.26100000000001,65.0,41.0
1455841545000,9053,37.849000000000004,-122.26100000000001,6.0,20.0
1455841545000,9053,37.849000000000004,-122.26100000000001,6.0,20.0
1455841545000,9053,37.849000000000004,-122.26100000000001,6.0,20.0
1455841545000,9053,37.849000000000004,-122.26100000000001,6.0,20.0
1455841545000,9053,37.849000000000004,-122.26100000000001,6.0,20.0
1455841545000,9053,37.849000000000004,-122.26100000000001,6.0,20.0
1455841545000,9053,37.849000000000004,-122.26100000000001,6.0,20.0
1455841545000,9053,37.849000000000004,-122.26100000000001,6.0,20.0
1455841546000,9053,37.849000000000004,-122.26100000000001,-13.0,16.0
1455841546000,9053,37.849000000000004,-122.26100000000001,-13.0,16.0
