satellite_time,uid,lat,lon,alt,accu
1462320211000,8046,37.7751,-122.428,0.0,632.0
1462320291000,8046,37.7743,-122.426,27.0,53.0
1462320292000,8046,37.7743,-122.426,27.0,46.0
1462320293000,8046,37.7743,-122.426,27.0,32.0
1462320294000,8046,37.7743,-122.426,27.0,36.0
1462320295000,8046,37.7743,-122.426,27.0,33.0
1462320296000,8046,37.7743,-122.426,27.0,29.0
1462320297000,8046,37.7743,-122.426,27.0,30.0
1462320298000,8046,37.7743,-122.426,27.0,25.0
1462320299000,8046,37.7743,-122.426,27.0,25.0
1462320300000,8046,37.7743,-122.426,27.0,26.0
1462320301000,8046,37.7743,-122.426,27.0,26.0
1462320302000,8046,37.7743,-122.426,27.0,25.0
1462320303000,8046,37.7743,-122.426,27.0,23.0
1462320304000,8046,37.7743,-122.426,27.0,21.0
1462320305000,8046,37.7743,-122.426,27.0,23.0
1462320306000,8046,37.7743,-122.426,27.0,25.0
1462320307000,8046,37.7743,-122.426,27.0,25.0
1462320308000,8046,37.7743,-122.426,27.0,25.0
1462320309000,8046,37.7743,-122.426,27.0,23.0
1462320310000,8046,37.7743,-122.426,27.0,23.0
1462320311000,8046,37.7743,-122.426,27.0,21.0
1462320312000,8046,37.7743,-122.426,27.0,20.0
1462320313000,8046,37.7743,-122.426,26.0,20.0
1462320314000,8046,37.7743,-122.426,27.0,20.0
1462320315000,8046,37.7743,-122.426,27.0,19.0
1462320316000,8046,37.7743,-122.426,27.0,18.0
1462320317000,8046,37.7743,-122.426,27.0,17.0
1462320318000,8046,37.7743,-122.426,27.0,16.0
1462320319000,8046,37.7743,-122.426,27.0,17.0
1462320320000,8046,37.7743,-122.426,27.0,18.0
1462320321000,8046,37.7743,-122.426,27.0,18.0
1462320322000,8046,37.7743,-122.426,27.0,18.0
1462320323000,8046,37.7743,-122.426,27.0,17.0
1462320324000,8046,37.7743,-122.426,27.0,17.0
1462320325000,8046,37.7743,-122.426,27.0,16.0
1462320326000,8046,37.7743,-122.426,27.0,14.0
1462320327000,8046,37.7743,-122.426,27.0,13.0
1462320328000,8046,37.7743,-122.426,27.0,13.0
1462320329000,8046,37.7743,-122.426,27.0,12.0
1462320330000,8046,37.7743,-122.426,27.0,12.0
1462320331000,8046,37.7743,-122.426,27.0,11.0
1462320332000,8046,37.7743,-122.426,27.0,12.0
1462320600000,8046,37.7743,-122.426,26.0,47.0
1462320601000,8046,37.7743,-122.426,26.0,49.0
1462320602000,8046,37.7743,-122.426,26.0,51.0
1462320603000,8046,37.7743,-122.426,26.0,50.0
1462320604000,8046,37.7743,-122.426,26.0,48.0
1462320605000,8046,37.7743,-122.426,26.0,50.0
1462320606000,8046,37.7743,-122.426,26.0,47.0
1462320607000,8046,37.7743,-122.426,26.0,44.0
1462320608000,8046,37.7743,-122.426,26.0,39.0
1462320609000,8046,37.7743,-122.426,26.0,36.0
1462320610000,8046,37.7743,-122.426,26.0,32.0
1462320611000,8046,37.7743,-122.426,26.0,30.0
1462320612000,8046,37.7743,-122.426,26.0,29.0
1462320613000,8046,37.7743,-122.426,26.0,24.0
1462320614000,8046,37.7743,-122.426,26.0,23.0
