satellite_time,uid,lat,lon,alt,accu
1488412927000,9090,37.7541,-122.477,36.0,27.0
1488412928000,9090,37.7541,-122.477,47.0,24.0
1488412929000,9090,37.754,-122.477,66.0,20.0
1488412930000,9090,37.754,-122.477,85.0,21.0
1488412931000,9090,37.754,-122.477,88.0,18.0
1488412932000,9090,37.754,-122.477,91.0,16.0
1488412933000,9090,37.754,-122.477,96.0,15.0
1488412934000,9090,37.754,-122.477,97.0,12.0
1488412935000,9090,37.754,-122.477,99.0,11.0
1488412936000,9090,37.754,-122.477,109.0,10.0
1488412937000,9090,37.754,-122.477,105.0,10.0
1488412938000,9090,37.754,-122.477,104.0,10.0
1488412939000,9090,37.754,-122.476,91.0,10.0
1488412940000,9090,37.754,-122.476,85.0,9.0
1488412941000,9090,37.7541,-122.476,85.0,9.0
1488412942000,9090,37.7542,-122.476,84.0,10.0
1488412943000,9090,37.7543,-122.476,69.0,11.0
1488412944000,9090,37.7544,-122.476,70.0,11.0
1488412945000,9090,37.7545,-122.476,58.0,12.0
1488412946000,9090,37.7546,-122.476,57.0,13.0
1488412947000,9090,37.7548,-122.476,50.0,13.0
1488412948000,9090,37.7549,-122.476,49.0,13.0
1488412949000,9090,37.755,-122.476,43.0,14.0
1488412960000,9090,37.7301,-122.478,0.0,1304.0
1488413233000,9090,37.7658,-122.477,31.0,8.0
1488413234000,9090,37.7657,-122.477,40.0,5.0
1488413235000,9090,37.7657,-122.477,44.0,5.0
1488413236000,9090,37.7657,-122.477,44.0,6.0
1488413237000,9090,37.7657,-122.477,38.0,6.0
1488413238000,9090,37.7657,-122.477,39.0,5.0
1488413239000,9090,37.7657,-122.477,41.0,6.0
1488413240000,9090,37.7657,-122.477,40.0,5.0
1488413241000,9090,37.7657,-122.477,41.0,4.0
1488413385000,9090,37.7301,-122.478,0.0,1304.0
1488413538000,9090,37.7655,-122.477,12.0,21.0
1488413539000,9090,37.7655,-122.477,34.0,16.0
1488413540000,9090,37.7655,-122.477,37.0,12.0
1488413541000,9090,37.7655,-122.477,39.0,10.0
